2806, 6.4981766
2826, 61.02601
2824, 84.86926
2822, 50.29825
2821, 99.4107
2819, -10.801331
2818, -1.7803078
2835, 12.334507
2834, 84.92956
2832, 19.914658
2831, 33.65956
2829, 31.1574
2827, 67.13615
2845, 149.85376
2843, 13.98065
2842, 52.105125
2840, 9.687542
2839, -68.44521
2837, 21.253914
2855, 23.430046
2854, 75.27135
2852, 180.89
2851, -33.177643
2849, -17.32291
2847, 83.43971
2865, -24.179264
2863, 4.8212585
2862, 38.050453
2860, -65.24277
2859, 280.82745
2857, 92.24304
2876, -6.8433075
2874, 174.04958
2873, 67.505905
2871, 124.4119
2869, -8.103266
2868, 57.753456
2866, -66.82907
2885, 164.75363
2884, 98.14764
2882, 29.589022
2880, 52.198753
2879, -56.70793
2877, 173.54556
2896, 183.59125
2895, 76.654106
2893, 1.5603333
2891, 1.5057621
2890, 73.75215
2888, -1.927248
2887, 121.212975
2906, -16.959682
2904, 39.41206
2903, 98.8481
2901, 21.533813
2899, 99.02223
2898, 297.36053
2915, 2.7230911
2914, -9.022545
2912, 21.282463
2910, 50.820442
2909, 109.505356
2907, 26.578503
2925, 19.678467
2923, 3.0421581
2922, 86.79071
2920, 45.664
2918, 67.29149
2917, 0.8132801
2936, 11.163806
2934, -0.7176285
2933, 16.452599
2931, 47.718437
2930, 166.80313
2928, 78.09868
2926, 37.37691
2946, 9.230566
2944, 24.822334
2942, 51.88546
2941, 46.828743
2939, 129.88702
2938, 35.249844
2953, 11.053658
2952, -10.969673
2950, -28.242455
2949, 61.209785
2947, -3.1195374
3425, 107.55301
3435, 6.297778
3434, 13.212858
3433, 123.454704
3431, -24.002783
3429, 78.34323
3427, 62.407265
3446, 0.75882816
3444, 49.290905
3442, 18.170263
3440, -20.814049
3438, 62.786148
3436, 13.278229
3455, 39.402634
3454, 80.99955
3453, 0.13069534
3452, 118.65058
3450, 25.950005
3448, 8.258747
3465, 2.5106363
3463, 66.77794
3461, 259.07336
3459, 56.822052
3457, 18.9773
3476, 3.0030956
3474, 95.951645
3472, 70.500694
3470, 83.56967
3468, 64.685646
3466, 16.863771
3485, 139.91675
3483, 278.68832
3481, 46.049896
3479, 32.75626
3477, -13.745308
3496, 64.630844
3494, 52.04875
3492, 36.7014
3491, 14.929052
3489, 98.304146
3487, 395.2606
